Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP Code,ZIP Plus4 Code,Station Phone,Status Code,Expected Date,Groups with Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Number,EV Level2 EVSE Number,EV DC Fast Number,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions French,Access Days Time French,BD Blends French,Groups with Access Code French,Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG_TotalCompressionCapacity,CNG_StorageCapacity,LNG_OnSiteRenewableSource,E85 Other Ethanol Blends,EV Pricing,EV Pricing French,LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG_VehicleClass,EV On-Site Renewable Source,Restricted Access,L1,L2,DCFC,L2DCFC,x,y
ELEC,Pohanka Nissan of Fredericksburg,5200 Jefferson Davis Hwy,,Fredericksburg,VA,22408,,540-898-5200,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,38.255149,-77.496844,"2/14/2021, 7:00 PM",47557,2021-03-11 23:22:17 UTC,P,,,"1/30/2012, 7:00 PM",,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,0,1,1,2,-8626909.21216576,4615532.7771048695
ELEC,Leckner Nissan,1 Coachman Cir,,Stafford,VA,22554,,540-628-2500,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,38.468791,-77.400162,"6/8/2020, 8:00 PM",47573,2021-03-11 23:22:17 UTC,P,,,"1/30/2012, 7:00 PM",,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,0,2,1,3,-8616146.621156884,4645863.577677406
ELEC,Cowles Nissan,14777 Jefferson Davis Hwy,,Woodbridge,VA,22191,,,E,,Public - Call ahead,Dealership business hours; contact 703-497-3000 for more information,,,,,,3,1,,Non-Networked,,GPS,38.62956,-77.274272,"6/8/2020, 8:00 PM",47579,2021-03-11 23:22:17 UTC,P,,,"1/30/2012, 7:00 PM",,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,0,3,1,4,-8602132.610460913,4668747.276849732
ELEC,Nissan of Bowie,2200 Crain Hwy,,Bowie,MD,20716,,301-867-6150,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,38.919138,-76.718428,"6/8/2020, 8:00 PM",47688,2021-03-11 23:22:17 UTC,P,,,"1/30/2012, 7:00 PM",,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,0,1,1,2,-8540256.339420417,4710095.394748621
ELEC,Leckner Nissan - Ellicott City,8569 Baltimore National Pike,,Ellicott City,MD,21043,,,E,,Public - Call ahead,Dealership business hours; contact 410-465-5550 for more information,,,,,,1,1,,Non-Networked,,GPS,39.282746,-76.808584,"6/8/2020, 8:00 PM",47694,2021-03-11 23:22:17 UTC,P,,,"1/30/2012, 7:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,0,1,1,2,-8550292.45943238,4762253.816617839
ELEC,Sheehy Nissan,7232 Ritchie Hwy,,Glen Burnie,MD,21061,,410-760-3500,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,39.172584,-76.619758,"6/8/2020, 8:00 PM",47696,2021-03-11 23:22:17 UTC,P,,,"1/30/2012, 7:00 PM",,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,0,1,1,2,-8529272.445263848,4746422.986290298
ELEC,Hamilton Nissan,1929 Dual Hwy,,Hagerstown,MD,21740,,301-733-7222,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,39.605636,-77.687979,"6/8/2020, 8:00 PM",47698,2021-03-11 23:22:17 UTC,P,,,"1/30/2012, 7:00 PM",,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,0,2,1,3,-8648186.26303853,4808798.784425497
ELEC,Nationwide Nissan,2085 York Rd,,Timonium,MD,21093,,,E,,Public - Call ahead,Dealership business hours; contact 410-548-4700 for more information,,,,,,1,1,,Non-Networked,,GPS,39.440675,-76.625866,"6/8/2020, 8:00 PM",47709,2021-03-11 23:22:17 UTC,P,,,"1/30/2012, 7:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,0,1,1,2,-8529952.384713612,4784992.504608333
ELEC,Sheehy Nissan - Waldorf,2950 Crain Hwy,,Waldorf,MD,20601,,301-843-5300,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,38.630057,-76.9056,"6/8/2020, 8:00 PM",47711,2021-03-11 23:22:17 UTC,P,,,"1/30/2012, 7:00 PM",,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,0,2,1,3,-8561092.23115118,4668818.098771326
ELEC,Pohanka Nissan - Salisbury,2012 N Salisbury Blvd,,Salisbury,MD,21801,,410-548-4700,E,,Public - Call ahead,Dealership business hours,,,,,,1,2,,Non-Networked,,GPS,38.392257,-75.575718,"2/14/2021, 7:00 PM",60901,2021-03-11 23:22:17 UTC,P,,,"12/31/2011, 7:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,0,1,2,3,-8413050.444096036,4634987.734034218
ELEC,Mount Airy Municipal Parking Lot,255-299 Cross St,Park Ave & Cross St,Mt. Airy,MD,21771,,301-829-1424,E,,Public,24 hours daily,,,,,,4,4,,Non-Networked,,GPS,39.375442,-77.154666,"10/11/2021, 8:00 PM",67759,2021-10-12 12:58:36 UTC,LG,,,"3/31/2015, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Variable fee,,,,,,,,,,,0,4,4,8,-8588818.131445095,4775593.9944097325
ELEC,ROYAL FARMS RFS 204 DC #1,6210 Allentown Rd,,Temple Hills,MD,20748,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.804204,-76.906123,"12/9/2021, 7:00 PM",67825,2021-12-10 00:30:15 UTC,,,,"6/15/2015, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8561150.451244866,4693664.155198015
ELEC,ROYAL FARMS RFS 191 DC #1,11119  McCormick Rd,,Cockeysville,MD,21031,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.489302,-76.657281,"12/9/2021, 7:00 PM",71274,2021-12-10 00:30:15 UTC,,,,"11/20/2015, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8533449.486516887,4792004.216049381
ELEC,ROYAL FARMS RFS 062 DC #1,1818 Baltimore Blvd,,Finksburg,MD,21048,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.539507,-76.930296,"12/9/2021, 7:00 PM",71275,2021-12-10 00:30:15 UTC,,,,"11/20/2015, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8563841.377295813,4799248.612137295
ELEC,ROYAL FARMS RFS 133 DC #1,930 Cromwell Park Dr,,Glen Burnie,MD,21061,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.169884,-76.645214,"12/9/2021, 7:00 PM",71283,2021-12-10 00:30:15 UTC,,,,"11/23/2015, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8532106.194221482,4746035.294467144
ELEC,ROYAL FARMS RFS 131 DC #1,2703 Ocean Gateway,,Cambridge,MD,21613,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.557741,-76.059804,"12/9/2021, 7:00 PM",71377,2021-12-10 00:30:15 UTC,,,,"11/25/2015, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8466938.651116192,4658518.308039799
ELEC,SHERATON DC FAST CHARGE,4095 Powder Mill Rd,,Beltsville,MD,20705,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.047672,-76.934914,"12/9/2021, 7:00 PM",71923,2021-12-10 00:30:15 UTC,,,,"12/17/2015, 7:00 PM",,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8564355.450704288,4728502.479805447
ELEC,ROYAL FARMS RFS 127 DC #1,7937 White Lowe Rd,,Salisbury,MD,21801,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.410487,-75.641899,"12/9/2021, 7:00 PM",71946,2021-12-10 00:30:15 UTC,,,,"12/18/2015, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8420417.679316225,4637577.257826388
ELEC,ROYAL FARMS RFS 112 DC #1,3505 S Washington Blvd,,Arbutus,MD,21227,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.25273,-76.667716,"12/9/2021, 7:00 PM",72089,2021-12-10 00:30:15 UTC,,,,"12/23/2015, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8534611.105403313,4757937.903367743
ELEC,ROYAL FARMS RFS 001 DC #1,2620 Mountain Rd,,Joppa,MD,21085,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.450797,-76.354862,"12/9/2021, 7:00 PM",72574,2021-12-10 00:30:15 UTC,,,,"1/16/2016, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8499784.35743067,4786451.630472548
ELEC,ROYAL FARMS RFS 217 DC #1,9180 Fingerboard Rd,,Frederick,MD,21704,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.328358,-77.343484,"12/9/2021, 7:00 PM",72634,2021-12-10 00:30:15 UTC,,,,"1/21/2016, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8609837.255057698,4768815.775570527
ELEC,Baltimore City,400 E Lexington St,,Baltimore,MD,21202,,410-396-1221,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,39.291205,-76.609313,"10/11/2021, 8:00 PM",73514,2021-10-12 12:58:36 UTC,LG,,,"2/15/2016, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,,0,0,1,1,-8528109.713182509,4763470.44560194
ELEC,BMW BALTIMORE DC FAST 1,2700 BROENING HWY,,Baltimore,MD,21222,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.252902,-76.533407,"12/9/2021, 7:00 PM",74045,2021-12-10 00:30:15 UTC,,,,"3/4/2016, 7:00 PM",,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8519659.895914357,4757962.629482456
ELEC,ROYAL FARMS RFS 136 DC #1,115 N Bohemia Ave.,,Cecilton,MD,21913,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.404536,-75.868437,"12/9/2021, 7:00 PM",74076,2021-12-10 00:30:15 UTC,,,,"3/7/2016, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8445635.774121558,4779784.655653745
ELEC,ROYAL FARMS RFS 076 DC #1,3901 Ten Oaks Rd,,Glenelg,MD,21737,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.264289,-76.985668,"12/9/2021, 7:00 PM",74222,2021-12-10 00:30:15 UTC,,,,"3/15/2016, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8570005.360140013,4759599.719478466
ELEC,Conservatory and Botanic Gardens,3100 Swann Dr,,Baltimore,MD,21217,,410-685-1109,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,39.318709,-76.647197,"11/8/2020, 7:00 PM",74345,2021-03-11 23:22:17 UTC,P,,,"3/21/2016, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,,0,0,1,1,-8532326.940771723,4767427.26787708
ELEC,Patterson Park,200 S Linwood Ave,,Baltimore,MD,21224,,410-685-1109,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,39.288621,-76.576047,"11/8/2020, 7:00 PM",74346,2021-03-11 23:22:17 UTC,P,,,"3/13/2016, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,,0,0,1,1,-8524406.559001783,4763098.782147616
ELEC,ROYAL FARMS RFS 096 DC #1,500 Mechanics Valley Rd,,North East,MD,21901,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.611518,-75.931905,"12/9/2021, 7:00 PM",74728,2021-12-10 00:30:15 UTC,,,,"4/6/2016, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8452700.999563223,4809648.688508496
ELEC,ROYAL FARMS RFS 102 DC #2,10740 Pulaski Hwy,,White Marsh,MD,21162,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.380418,-76.428516,"12/9/2021, 7:00 PM",75294,2021-12-10 00:30:15 UTC,,,,"4/20/2016, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8507983.483205557,4776310.6070157215
ELEC,Jack Evans Chevrolet,125 S Royal Ave,,Front Royal,VA,22630,,540-551-4713,E,,Public,24 hours daily,,,,,,1,1,,Non-Networked,,200-9,38.916118,-78.193932,"1/13/2021, 7:00 PM",75623,2021-03-11 23:22:17 UTC,P,,,"4/30/2016, 8:00 PM",,,,,J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,0,1,1,2,-8704508.693363855,4709663.308247939
ELEC,City of Takoma Park - Community Center,7500 Maple Ave,,Takoma Park,MD,20912,,301-891-7100,E,,Public,24 hours daily,,,,,,4,1,,Non-Networked,,GPS,38.981991,-77.010571,"11/8/2020, 7:00 PM",77183,2021-03-11 23:22:17 UTC,LG,,,"4/28/2016, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,0,4,1,5,-8572777.549419243,4719092.2660505995
ELEC,M&T Bank Stadium,1101 Russell St,Located in Lot B and Lot C,Baltimore,MD,21230,,410-685-1109,E,,Public,Parking lot hours,,,,,,2,1,,Non-Networked,,GPS,39.279829,-76.622383,"9/9/2021, 8:00 PM",77207,2021-09-10 19:40:26 UTC,P,,,"7/14/2016, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,ARENA,,,,,,,Parking fee,,,,,,,,,,,0,2,1,3,-8529564.658927174,4761834.308573395
ELEC,ROYAL FARMS RFS 169 DC #1,6201 Pulaski Highway,,Baltimore,MD,21205,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.301926,-76.543816,"12/9/2021, 7:00 PM",78139,2021-12-10 00:30:15 UTC,,,,"8/25/2016, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8520818.620494025,4765012.621493399
ELEC,Hamilton Library,5910 Harford Rd,,Baltimore,MD,21214,,410-685-1109,E,,Public,Parking lot hours,,,,,,4,1,,Non-Networked,,GPS,39.356533,-76.558482,"11/8/2020, 7:00 PM",79819,2021-03-11 23:22:17 UTC,LG,,,"11/14/2016, 7:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,,0,4,1,5,-8522451.232145993,4772871.303407297
ELEC,Orleans Street Library,1303 Orleans St,,Baltimore,MD,21231,,410-685-1109,E,,Public,Parking lot hours,,,,,,,1,,Non-Networked,,GPS,39.29447,-76.599243,"11/8/2020, 7:00 PM",79820,2021-03-11 23:22:17 UTC,LG,,,"6/30/2016, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,,0,0,1,1,-8526988.72591022,4763940.078674778
ELEC,Reisterstown Road Library,6310 Reisterstown Rd,,Baltimore,MD,21215,,410-685-1109,E,,Public,Parking lot hours,,,,,,2,1,,Non-Networked,,GPS,39.354424,-76.700634,"11/8/2020, 7:00 PM",79821,2021-03-11 23:22:17 UTC,LG,,,"9/30/2016, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,,0,2,1,3,-8538275.520401241,4772567.675958827
ELEC,Light Street Library,1251 Light St,,Baltimore,MD,21230,,410-685-1109,E,,Public,Parking lot hours,,,,,,,1,,Non-Networked,,GPS,39.275068,-76.611912,"11/8/2020, 7:00 PM",79822,2021-03-11 23:22:17 UTC,LG,,,"9/30/2016, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,,0,0,1,1,-8528399.032539085,4761149.643386513
ELEC,MOM's Organic Market,14470 Smoketown Rd,,Woodbridge,VA,22193,,571-398-3043,E,,Public,"9am-9pm M-Sat, 9am-8pm Sun",,,,,,,1,,Non-Networked,,GPS,38.638399,-77.299496,"4/7/2020, 8:00 PM",79866,2021-03-11 23:22:17 UTC,P,,,"9/4/2015, 8:00 PM",,,,,CHADEMO,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,,0,0,1,1,-8604940.533296688,4670006.897348106
ELEC,Roland Park Library,5108 Roland Ave,,Baltimore,MD,21210,,410-685-1109,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,39.355737,-76.635104,"11/8/2020, 7:00 PM",79944,2021-03-11 23:22:17 UTC,P,,,"11/17/2016, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,,0,0,1,1,-8530980.754169561,4772756.7042038515
ELEC,ROYAL FARMS RFS 148 DC #1,1114 MD-3,,Gambrills,MD,21054,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.023896,-76.69231,"12/9/2021, 7:00 PM",80424,2021-12-10 00:30:15 UTC,,,,"12/23/2016, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8537348.89695988,4725095.047783837
ELEC,Herring Run Library Branch,3801 Erdman Ave,,Baltimore,MD,21213,,410-685-1109,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,39.315122,-76.569243,"11/8/2020, 7:00 PM",81373,2021-03-11 23:22:17 UTC,LG,,,"2/5/2017, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,,0,0,1,1,-8523649.141186422,4766911.14124205
ELEC,Canton Waterfront Park,3001 Boston St,,Baltimore,MD,21224,,410-685-1109,E,,Public,24 hours daily,,,,,,2,1,,Non-Networked,,GPS,39.277178,-76.572417,"11/8/2020, 7:00 PM",82161,2021-03-11 23:22:17 UTC,P,,,"3/7/2017, 7:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,,0,2,1,3,-8524002.469250198,4761453.070442125
